Title,Section,Template,Type,Priority,References,Automation Type,Automation ID,Preconditions,Steps,Expected Result
LF_O_TC116 — Orders Demand system: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC116_DemandSystem_BasicTest#tc116_demandSystem_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Demand system is visible in left panel
4. Expand Demand system
5. Confirm options load and Select All at top
6. Collapse filter",Demand system is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC216 — Orders Demand system: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC216_DemandSystem_SearchTest#tc216_demandSystem_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC416 — Orders Demand system: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC416_DemandSystem_SelectAllTest#tc416_demandSystem_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC616 — Orders Demand system: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC616_DemandSystem_TableSyncTest#tc616_demandSystem_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC816 — Orders Demand system: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC816_DemandSystem_ScrollTest#tc816_demandSystem_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1016 — Orders Demand system: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC1016_DemandSystem_ActiveFiltersTest#tc1016_demandSystem_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Demand system
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Demand system
LF_O_TC1116 — Orders Demand system: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC1116_DemandSystem_ClearFiltersTest#tc1116_demandSystem_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Demand system
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC118 — Orders Error message: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC118_ErrorMessage_OptionOrderTest#tc118_errorMessage_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC117 — Orders Error message: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC117_ErrorMessage_BasicTest#tc117_errorMessage_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Error message is visible in left panel
4. Expand Error message
5. Confirm options load and Select All at top
6. Collapse filter",Error message is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC217 — Orders Error message: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC217_ErrorMessage_SearchTest#tc217_errorMessage_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC417 — Orders Error message: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC417_ErrorMessage_SelectAllTest#tc417_errorMessage_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC617 — Orders Error message: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC617_ErrorMessage_TableSyncTest#tc617_errorMessage_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC817 — Orders Error message: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC817_ErrorMessage_ScrollTest#tc817_errorMessage_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1017 — Orders Error message: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC1017_ErrorMessage_ActiveFiltersTest#tc1017_errorMessage_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Error message
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Error message
LF_O_TC1117 — Orders Error message: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC1117_ErrorMessage_ClearFiltersTest#tc1117_errorMessage_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Error message
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC119 — Orders Franchise: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC119_Franchise_OptionOrderTest#tc119_franchise_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC118 — Orders Franchise: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC118_Franchise_BasicTest#tc118_franchise_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Franchise is visible in left panel
4. Expand Franchise
5. Confirm options load and Select All at top
6. Collapse filter",Franchise is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC218 — Orders Franchise: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC218_Franchise_SearchTest#tc218_franchise_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC418 — Orders Franchise: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC418_Franchise_SelectAllTest#tc418_franchise_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC618 — Orders Franchise: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC618_Franchise_TableSyncTest#tc618_franchise_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC818 — Orders Franchise: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC818_Franchise_ScrollTest#tc818_franchise_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1018 — Orders Franchise: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC1018_Franchise_ActiveFiltersTest#tc1018_franchise_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Franchise
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Franchise
